,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
909,District 10,10.773197999999999,106.66783290000001,Chicken Coop,10.766834756900762,106.69096472951325,Bar
910,District 10,10.773197999999999,106.66783290000001,EASTIN Grand Hotel Saigon,10.796807167293402,106.67336268744874,Hotel
911,District 10,10.773197999999999,106.66783290000001,Phở Phú Gia,10.786485094791875,106.68467739351497,Noodle House
912,District 10,10.773197999999999,106.66783290000001,Fit24 Fitness & Yoga Center - Ho Xuan Huong,10.777332109050471,106.68766094161445,Gym / Fitness Center
913,District 10,10.773197999999999,106.66783290000001,Cuc Gach Quan,10.790773351792526,106.69179532524467,Vietnamese Restaurant
914,District 10,10.773197999999999,106.66783290000001,Saigon Ink Tattoo,10.767278585811889,106.69475787546472,Tattoo Parlor
915,District 10,10.773197999999999,106.66783290000001,Journeys Sandwich Cafe,10.770118267591286,106.69235184908638,Sandwich Place
916,District 10,10.773197999999999,106.66783290000001,Ngu Binh,10.792287700473349,106.68208227217171,Vietnamese Restaurant
917,District 10,10.773197999999999,106.66783290000001,The Coffee House,10.773087995845383,106.687136447727,Coffee Shop
918,District 10,10.773197999999999,106.66783290000001,Asiana Food Town @ The Sense Market,10.769281980381598,106.69339867575265,Food Court
919,District 10,10.773197999999999,106.66783290000001,Maison Marou Saigon,10.769666838302594,106.69792482483172,Dessert Shop
920,District 10,10.773197999999999,106.66783290000001,MO-MO-PARADISE,10.780167629552494,106.69562657759879,Hotpot Restaurant
921,District 10,10.773197999999999,106.66783290000001,Social Club @ Hotel Des Arts,10.78237248224753,106.69730264745415,Hotel Bar
922,District 10,10.773197999999999,106.66783290000001,Bún Thịt Nướng Chị Tuyền,10.761927,106.69362,Vietnamese Restaurant
923,District 10,10.773197999999999,106.66783290000001,MGallery Hotel des Art,10.782237834212175,106.69743677678166,Hotel
924,District 10,10.773197999999999,106.66783290000001,Propaganda,10.778912622927256,106.69789343017,Vietnamese Restaurant
925,District 10,10.773197999999999,106.66783290000001,Manmaru,10.788212619866897,106.69572902037193,Japanese Restaurant
926,District 10,10.773197999999999,106.66783290000001,Pasteur Street Brewing Company,10.77522,106.700894,Brewery
927,District 10,10.773197999999999,106.66783290000001,Park Hyatt Saigon,10.777573945426527,106.70360889230898,Hotel
928,District 10,10.773197999999999,106.66783290000001,Quán Nướng Bảy Nở,10.762186466767373,106.65834786578355,BBQ Joint
929,District 10,10.773197999999999,106.66783290000001,Bê Vàng Restaurant,10.76102574187089,106.68299856516684,Asian Restaurant
930,District 10,10.773197999999999,106.66783290000001,Marcel Gourmet Burger,10.768935527285393,106.69849990202535,Burger Joint
931,District 10,10.773197999999999,106.66783290000001,Mekong Kitchen,10.767911,106.69805,Vietnamese Restaurant
932,District 10,10.773197999999999,106.66783290000001,Chè Người Hoa 3/2,10.761851500162452,106.65574977650543,Chinese Restaurant
933,District 10,10.773197999999999,106.66783290000001,Ụt Ụt Restaurant,10.764427360135402,106.6984857205165,BBQ Joint
934,District 10,10.773197999999999,106.66783290000001,Phở Dậu,10.789735768675182,106.6849963376821,Vietnamese Restaurant
935,District 10,10.773197999999999,106.66783290000001,Công viên Tao Đàn | Tao Dan Park (Công viên Tao Đàn),10.774394446335775,106.69255516799772,Park
936,District 10,10.773197999999999,106.66783290000001,Five Boy Number One,10.767148306045607,106.69325677095958,Juice Bar
937,District 10,10.773197999999999,106.66783290000001,Noir. Dining in the Dark Saigon,10.786484355854066,106.6946791134439,Asian Restaurant
938,District 10,10.773197999999999,106.66783290000001,uri foot therapy,10.792435162539483,106.68028139128984,Spa
939,District 10,10.773197999999999,106.66783290000001,CGV Cinemas Hoàng Văn Thụ,10.798996836625667,106.6599645599952,Multiplex
940,District 10,10.773197999999999,106.66783290000001,Quán Lộc Thành,10.772471815116436,106.69844093392584,Vietnamese Restaurant
941,District 10,10.773197999999999,106.66783290000001,Cơm Tấm Ba Ghiền,10.794489421535138,106.66944334973368,Vietnamese Restaurant
942,District 10,10.773197999999999,106.66783290000001,Phở Phú Vương,10.76826089072027,106.69870990297053,Vietnamese Restaurant
943,District 10,10.773197999999999,106.66783290000001,Pizza 4P's,10.78222351254141,106.70497084169759,Pizza Place
944,District 10,10.773197999999999,106.66783290000001,Heart Of Darkness,10.779781,106.702999,Bar
945,District 10,10.773197999999999,106.66783290000001,Starbucks Lakai,10.753839071771564,106.66961362565927,Coffee Shop
946,District 10,10.773197999999999,106.66783290000001,Miến Gà Kỳ Đồng,10.783943532217501,106.68201631900725,Breakfast Spot
947,District 10,10.773197999999999,106.66783290000001,Starbucks Reserve Hàn Thuyên,10.778961394448013,106.69818512269273,Coffee Shop
948,District 10,10.773197999999999,106.66783290000001,Đường Sách Nguyễn Văn Bình,10.78024894539262,106.69940381539705,Bookstore
949,District 10,10.773197999999999,106.66783290000001,Takashimaya,10.773193707180177,106.70107457707464,Department Store
950,District 10,10.773197999999999,106.66783290000001,Quynh Nhu Foot Massage,10.77106984506357,106.70027692825936,Massage Studio
951,District 10,10.773197999999999,106.66783290000001,Chill Skybar,10.770508556257804,106.69454302720322,Bar
952,District 10,10.773197999999999,106.66783290000001,Phở Hùng,10.764922266173285,106.6876123147085,Noodle House
953,District 10,10.773197999999999,106.66783290000001,"Hum Vegetarian, Lounge & Restaurant",10.77668421646214,106.70587252851817,Vegetarian / Vegan Restaurant
954,District 10,10.773197999999999,106.66783290000001,"L'Usine: Cafe, Bistro & Lifestyle Shop",10.775993909302073,106.7031864987467,Café
955,District 10,10.773197999999999,106.66783290000001,Long Hostel,10.766757494533685,106.68956384568564,Hostel
956,District 10,10.773197999999999,106.66783290000001,Ashima Mushroom Hotpot,10.783649996666547,106.68948515078557,Restaurant
957,District 10,10.773197999999999,106.66783290000001,The Alley Cocktail Bar & Kitchen,10.774759614740848,106.70060492162908,Speakeasy
958,District 10,10.773197999999999,106.66783290000001,Cộng Cà Phê,10.777917420558502,106.70126563375021,Café
959,District 10,10.773197999999999,106.66783290000001,InterContinental Saigon,10.7812397,106.7005025,Hotel
960,District 10,10.773197999999999,106.66783290000001,Trà Tiên Hưởng Đài Loan,10.755377294406888,106.68121160180523,Coffee Shop
961,District 10,10.773197999999999,106.66783290000001,Miu Miu Spa,10.781714580268417,106.70475353038672,Spa
962,District 10,10.773197999999999,106.66783290000001,L'USINE,10.77315626505479,106.69997911472868,Café
963,District 10,10.773197999999999,106.66783290000001,Golden Lotus Spa & Massage Club,10.77924134555606,106.70449277395437,Massage Studio
964,District 10,10.773197999999999,106.66783290000001,Cát Mộc Spa,10.761086805995292,106.69064335901359,Spa
965,District 10,10.773197999999999,106.66783290000001,B3 - Steakhouse & Craft Beer,10.775190128194758,106.70249153306926,Steakhouse
966,District 10,10.773197999999999,106.66783290000001,Opera,10.777190486233778,106.70346129785288,Italian Restaurant
967,District 10,10.773197999999999,106.66783290000001,Bornga - Original Korean Taste -,10.778782,106.701889,Korean Restaurant
968,District 10,10.773197999999999,106.66783290000001,Hoa Viên Phổ Quang,10.803629967731892,106.66622775078679,Beer Garden
969,District 11,10.764006,106.648642,Nhân Quán,10.769650206898161,106.65154137755049,Vietnamese Restaurant
970,District 11,10.764006,106.648642,Chè Người Hoa 3/2,10.761851500162452,106.65574977650543,Chinese Restaurant
971,District 11,10.764006,106.648642,Mỹ Thực Tiến Phát 進發茶餐廳,10.754477108652726,106.66233984791876,Dim Sum Restaurant
972,District 11,10.764006,106.648642,Tường Phong,10.751563404203983,106.66498966464238,Dessert Shop
973,District 11,10.764006,106.648642,Trà Sữa Chi Lăng,10.751212132796974,106.64524215947407,Dessert Shop
974,District 11,10.764006,106.648642,Quán Nướng Bảy Nở,10.762186466767373,106.65834786578355,BBQ Joint
975,District 11,10.764006,106.648642,CGV Cinemas Sư Vạn Hạnh,10.77091159732955,106.66967046370713,Multiplex
976,District 11,10.764006,106.648642,Phở Lệ,10.755295,106.673471,Noodle House
977,District 11,10.764006,106.648642,Xe lam Bistro,10.776861343726944,106.66289851696189,Vietnamese Restaurant
978,District 11,10.764006,106.648642,Tân Nguyên Thái dimsum 新源泰茶餐店,10.756845416016018,106.67033979573276,Dim Sum Restaurant
979,District 11,10.764006,106.648642,The Coffee House,10.766124804318151,106.66395287287132,Café
980,District 11,10.764006,106.648642,Ốc Như,10.770863294192498,106.67637496744965,Vietnamese Restaurant
981,District 11,10.764006,106.648642,Hotel Nikko Saigon,10.763748703767337,106.68294278468427,Hotel
982,District 11,10.764006,106.648642,Christina's Saigon,10.76530287255025,106.68661153058503,Bed & Breakfast
983,District 11,10.764006,106.648642,Starbucks Lakai,10.753839071771564,106.66961362565927,Coffee Shop
984,District 11,10.764006,106.648642,Fusion Suites Sai Gon,10.772772887251579,106.689894104782,Hotel
985,District 11,10.764006,106.648642,Sushi Hokkaido Sachi Nguyễn Trãi,10.769228635370144,106.69037055801432,Sushi Restaurant
986,District 11,10.764006,106.648642,Ho Thi Ky Flower Market,10.765837871095428,106.67672674569413,Flower Shop
987,District 11,10.764006,106.648642,Chè Hiển Khánh,10.767536712950173,106.67974209512909,Dessert Shop
988,District 11,10.764006,106.648642,The Common Room Project,10.758276054156758,106.6798111233896,Hostel
989,District 11,10.764006,106.648642,Bánh Cuốn Thiên Hương,10.772171929058288,106.67537034212144,Vietnamese Restaurant
990,District 11,10.764006,106.648642,Bánh Xèo Ngọc Sơn,10.754487196426446,106.66649372067879,Vietnamese Restaurant
991,District 11,10.764006,106.648642,Nhà hàng chay An Duyên,10.751290405759542,106.66956431430448,Vegetarian / Vegan Restaurant
992,District 11,10.764006,106.648642,AEON Mall Bình Tân,10.742903844867119,106.61183588805162,Shopping Mall
993,District 11,10.764006,106.648642,Bánh Mì Huỳnh Hoa,10.77149,106.69238,Sandwich Place
994,District 11,10.764006,106.648642,CGV Cinemas Hoàng Văn Thụ,10.798996836625667,106.6599645599952,Multiplex
995,District 11,10.764006,106.648642,"Hum Vegetarian, Café & Restaurant",10.778750194659068,106.6922079986444,Vegetarian / Vegan Restaurant
996,District 11,10.764006,106.648642,Biacraft Artisan Ales,10.776364499278667,106.685608306174,Beer Bar
997,District 11,10.764006,106.648642,Den Long Restaurant,10.769603805550325,106.69083378053003,Vietnamese Restaurant
998,District 11,10.764006,106.648642,Pizza 4P's,10.77330135301938,106.69759947485072,Pizza Place
999,District 11,10.764006,106.648642,Phan Anh Backpackers Hostel,10.766799389294208,106.68950954501824,Bed & Breakfast
1000,District 11,10.764006,106.648642,Ốc Đào Nguyen Trai,10.764816629738409,106.68496019656426,Seafood Restaurant
1001,District 11,10.764006,106.648642,Vietcetera Cafe,10.773102046515987,106.6889332088037,Café
1002,District 11,10.764006,106.648642,Whiskey & Wares,10.766360078118757,106.69443332459947,Whisky Bar
1003,District 11,10.764006,106.648642,Phở Hòa Pasteur,10.786644168619457,106.68921916455398,Noodle House
1004,District 11,10.764006,106.648642,EASTIN Grand Hotel Saigon,10.796807167293402,106.67336268744874,Hotel
1005,District 11,10.764006,106.648642,Bánh Mì 37,10.770827785457048,106.69260699082677,Food Truck
1006,District 11,10.764006,106.648642,Ong Cao (Ông Cao),10.765837852722893,106.69089031528607,Beer Bar
1007,District 11,10.764006,106.648642,Pullman Saigon Centre,10.764338614153994,106.69178548017501,Hotel
1008,District 11,10.764006,106.648642,Prem Bistro,10.778974,106.690335,Vegetarian / Vegan Restaurant
1009,District 11,10.764006,106.648642,Ân Nam quán,10.777905499598061,106.68363956145008,Restaurant
1010,District 11,10.764006,106.648642,Phở Quỳnh,10.76745831322101,106.69060446092217,Vietnamese Restaurant
1011,District 11,10.764006,106.648642,Chicken Coop,10.766834756900762,106.69096472951325,Bar
1012,District 11,10.764006,106.648642,Bê Vàng Restaurant,10.76102574187089,106.68299856516684,Asian Restaurant
1013,District 11,10.764006,106.648642,Gin House,10.769592783677979,106.69002855165098,Cocktail Bar
1014,District 11,10.764006,106.648642,Bún Thịt Nướng Chị Tuyền,10.761927,106.69362,Vietnamese Restaurant
1015,District 11,10.764006,106.648642,Phở Lệ,10.771857328027926,106.68594736559955,Vietnamese Restaurant
1016,District 11,10.764006,106.648642,Trà Tiên Hưởng Đài Loan,10.755377294406888,106.68121160180523,Coffee Shop
1017,District 11,10.764006,106.648642,id cafe,10.777361778401492,106.68338924799937,Café
1018,District 11,10.764006,106.648642,Saigon Ink Tattoo,10.767278585811889,106.69475787546472,Tattoo Parlor
1019,District 11,10.764006,106.648642,Bánh Mì Hông Hoa,10.771138160164318,106.6916065266557,Sandwich Place
1020,District 11,10.764006,106.648642,Cục Gạch,10.792957067150258,106.68902047646318,Vietnamese Restaurant
1021,District 11,10.764006,106.648642,Silverland Yen Hotel,10.774849922100469,106.69616040962687,Hotel
1022,District 11,10.764006,106.648642,Galaxy Tân Bình,10.79037684198575,106.64071306814563,Movie Theater
1023,District 11,10.764006,106.648642,Pizza 4P’s Hai Bà Trưng,10.783017468089634,106.69701706127131,Pizza Place
1024,District 11,10.764006,106.648642,Journeys Sandwich Cafe,10.770118267591286,106.69235184908638,Sandwich Place
1025,District 11,10.764006,106.648642,Asiana Food Town @ The Sense Market,10.769281980381598,106.69339867575265,Food Court
1026,District 11,10.764006,106.648642,Cơm Tấm Ba Ghiền,10.794489421535138,106.66944334973368,Vietnamese Restaurant
1027,District 11,10.764006,106.648642,Maison Marou Saigon,10.769666838302594,106.69792482483172,Dessert Shop
1028,District 11,10.764006,106.648642,Ngu Binh,10.792287700473349,106.68208227217171,Vietnamese Restaurant
1029,District 11,10.764006,106.648642,The Coffee House,10.773087995845383,106.687136447727,Coffee Shop
1030,District 11,10.764006,106.648642,Phở Phú Gia,10.786485094791875,106.68467739351497,Noodle House
1031,District 11,10.764006,106.648642,Fit24 Fitness & Yoga Center - Ho Xuan Huong,10.777332109050471,106.68766094161445,Gym / Fitness Center
1032,District 11,10.764006,106.648642,Ụt Ụt Restaurant,10.764427360135402,106.6984857205165,BBQ Joint
1033,District 11,10.764006,106.648642,Cuc Gach Quan,10.790773351792526,106.69179532524467,Vietnamese Restaurant
1034,District 11,10.764006,106.648642,Hoa Viên Phổ Quang,10.803629967731892,106.66622775078679,Beer Garden
1035,District 11,10.764006,106.648642,Mekong Kitchen,10.767911,106.69805,Vietnamese Restaurant
1036,District 11,10.764006,106.648642,Five Boy Number One,10.767148306045607,106.69325677095958,Juice Bar
1037,District 11,10.764006,106.648642,Marcel Gourmet Burger,10.768935527285393,106.69849990202535,Burger Joint
1038,District 11,10.764006,106.648642,MO-MO-PARADISE,10.780167629552494,106.69562657759879,Hotpot Restaurant
1039,District 11,10.764006,106.648642,Social Club @ Hotel Des Arts,10.78237248224753,106.69730264745415,Hotel Bar
1040,District 11,10.764006,106.648642,Propaganda,10.778912622927256,106.69789343017,Vietnamese Restaurant
1041,District 11,10.764006,106.648642,Pasteur Street Brewing Company,10.77522,106.700894,Brewery
1042,District 11,10.764006,106.648642,MGallery Hotel des Art,10.782237834212175,106.69743677678166,Hotel
1043,District 11,10.764006,106.648642,Artinus 3D Painting Gallery,10.742991185222026,106.69492745239441,Art Gallery
1044,District 11,10.764006,106.648642,Park Hyatt Saigon,10.777573945426527,106.70360889230898,Hotel
1045,District 11,10.764006,106.648642,Phở Phú Vương,10.76826089072027,106.69870990297053,Vietnamese Restaurant
1046,District 11,10.764006,106.648642,Manmaru,10.788212619866897,106.69572902037193,Japanese Restaurant
1047,District 11,10.764006,106.648642,uri foot therapy,10.792435162539483,106.68028139128984,Spa
1048,District 11,10.764006,106.648642,Công viên Tao Đàn | Tao Dan Park (Công viên Tao Đàn),10.774394446335775,106.69255516799772,Park
1049,District 11,10.764006,106.648642,Phở Hùng,10.764922266173285,106.6876123147085,Noodle House
1050,District 11,10.764006,106.648642,Cát Mộc Spa,10.761086805995292,106.69064335901359,Spa
1051,District 11,10.764006,106.648642,Quán Lộc Thành,10.772471815116436,106.69844093392584,Vietnamese Restaurant
1052,District 11,10.764006,106.648642,Phở Dậu,10.789735768675182,106.6849963376821,Vietnamese Restaurant
1053,District 11,10.764006,106.648642,Long Hostel,10.766757494533685,106.68956384568564,Hostel
1054,District 11,10.764006,106.648642,Noir. Dining in the Dark Saigon,10.786484355854066,106.6946791134439,Asian Restaurant
1055,District 11,10.764006,106.648642,Quynh Nhu Foot Massage,10.77106984506357,106.70027692825936,Massage Studio
1056,District 11,10.764006,106.648642,Chill Skybar,10.770508556257804,106.69454302720322,Bar
1057,District 11,10.764006,106.648642,Heart Of Darkness,10.779781,106.702999,Bar
1058,District 11,10.764006,106.648642,Takashimaya,10.773193707180177,106.70107457707464,Department Store
1059,District 11,10.764006,106.648642,Pizza 4P's,10.78222351254141,106.70497084169759,Pizza Place
1060,District 11,10.764006,106.648642,Miến Gà Kỳ Đồng,10.783943532217501,106.68201631900725,Breakfast Spot
1061,District 11,10.764006,106.648642,Starbucks Reserve Hàn Thuyên,10.778961394448013,106.69818512269273,Coffee Shop
1062,District 11,10.764006,106.648642,Đường Sách Nguyễn Văn Bình,10.78024894539262,106.69940381539705,Bookstore
1063,District 11,10.764006,106.648642,"Hum Vegetarian, Lounge & Restaurant",10.77668421646214,106.70587252851817,Vegetarian / Vegan Restaurant
1064,District 11,10.764006,106.648642,"L'Usine: Cafe, Bistro & Lifestyle Shop",10.775993909302073,106.7031864987467,Café
1065,District 11,10.764006,106.648642,The Alley Cocktail Bar & Kitchen,10.774759614740848,106.70060492162908,Speakeasy
1066,District 11,10.764006,106.648642,L'USINE,10.77315626505479,106.69997911472868,Café
1067,District 11,10.764006,106.648642,Cộng Cà Phê,10.777917420558502,106.70126563375021,Café
1068,District 11,10.764006,106.648642,InterContinental Saigon,10.7812397,106.7005025,Hotel
1069,District 12,10.8613975,106.6255926,Sân Golf Tân Sơn Nhất,10.829959022120736,106.64997382819257,Golf Course
1070,District 12,10.8613975,106.6255926,Lẩu Dê Đức Dưỡng,10.833790023622232,106.644277456607,Vietnamese Restaurant
1071,District 12,10.8613975,106.6255926,Seventeen Coffee,10.825412879012807,106.62961811494431,Lounge
1072,District 12,10.8613975,106.6255926,Tùng Sơn Thạch Hoa Viên - Rin Rin Park,10.859219975326004,106.58521622861456,Garden
1073,District 12,10.8613975,106.6255926,Quán Gà Hấp Hèm 34,10.866897204566952,106.57852298186775,Food
1074,District 12,10.8613975,106.6255926,AEON Supermarket,10.801783,106.618443,Supermarket
1075,District 12,10.8613975,106.6255926,Celadon City,10.802460670513293,106.61801787481112,Park
1076,District 12,10.8613975,106.6255926,Du Miên Garden Coffee,10.831831641691412,106.6742433075623,Café
1077,District 12,10.8613975,106.6255926,Starbucks,10.813033535037803,106.66277021169662,Coffee Shop
1078,District 12,10.8613975,106.6255926,IBIS SAIGON AIRPORT Hotel,10.813343032199453,106.66615316263356,Hotel
1079,District 12,10.8613975,106.6255926,Hoa Viên Phổ Quang,10.803629967731892,106.66622775078679,Beer Garden
1080,District 12,10.8613975,106.6255926,CGV Cinemas Hoàng Văn Thụ,10.798996836625667,106.6599645599952,Multiplex
1081,District 12,10.8613975,106.6255926,Vườn Ẩm Thực Bến Xưa,10.852186251436423,106.67756812144388,Asian Restaurant
1082,District 12,10.8613975,106.6255926,Suối Mơ,10.875097962903892,106.62204719783873,Café
1083,District 12,10.8613975,106.6255926,Hải sản Rạn Biển,10.804503776759306,106.66135831868787,Seafood Restaurant
1084,District 12,10.8613975,106.6255926,EASTIN Grand Hotel Saigon,10.796807167293402,106.67336268744874,Hotel
1085,District 12,10.8613975,106.6255926,Công viên Gia Định (Gia Dinh Park),10.812525059639839,106.67733192443848,Park
1086,District 12,10.8613975,106.6255926,SumoBBQ Quang Trung,10.827245629503386,106.67783222222991,Japanese Restaurant
1087,District 12,10.8613975,106.6255926,Quán Ăn Liên,10.888442272660635,106.5906377387525,Seafood Restaurant
1088,District 12,10.8613975,106.6255926,Tanaka Tei,10.800865173339844,106.64344787597656,Japanese Restaurant
1089,District 12,10.8613975,106.6255926,Park Royal Hotel,10.799791220895347,106.66812770081431,Hotel
1090,District 12,10.8613975,106.6255926,Cơm Tấm Ba Ghiền,10.794489421535138,106.66944334973368,Vietnamese Restaurant
1091,District 12,10.8613975,106.6255926,Galaxy Tân Bình,10.79037684198575,106.64071306814563,Movie Theater
1092,District 12,10.8613975,106.6255926,Starbucks Coffee Pandora City,10.806511172818963,106.63469136407473,Coffee Shop
1093,District 12,10.8613975,106.6255926,Bánh Đúc,10.803090821117529,106.68388065951889,Snack Place
1094,District 12,10.8613975,106.6255926,Ngu Binh,10.792287700473349,106.68208227217171,Vietnamese Restaurant
1095,District 12,10.8613975,106.6255926,Nike Factory Store,10.802181177011175,106.64327933245845,Sporting Goods Shop
1096,District 12,10.8613975,106.6255926,Bún Giò Heo Minh Quý,10.898919888307608,106.57680222388571,Soup Place
1097,District 12,10.8613975,106.6255926,Bún Giò Heo,10.798746195363963,106.64226635932086,Vietnamese Restaurant
1098,District 12,10.8613975,106.6255926,한솔 - HanSol Korean Restaurant,10.80768675612086,106.66169972835752,Korean Restaurant
1099,District 12,10.8613975,106.6255926,uri foot therapy,10.792435162539483,106.68028139128984,Spa
1100,District 12,10.8613975,106.6255926,Tung Garden,10.79683236045252,106.67338591224953,Cantonese Restaurant
1101,District 12,10.8613975,106.6255926,Tan Son Nhat Hotel,10.800629534604216,106.67098066074664,Hotel
1102,District 12,10.8613975,106.6255926,An Lam,10.870466323203003,106.69892727956177,Resort
1103,District 12,10.8613975,106.6255926,Starbucks Coffee Emart,10.823367631026919,106.69299253941156,Coffee Shop
1104,District 12,10.8613975,106.6255926,Big C Âu Cơ,10.789699,106.640018,Shopping Plaza
1105,District 12,10.8613975,106.6255926,Le Saigonnais - Sasco Business Lounge,10.814509255807483,106.66200564626814,Airport Lounge
1106,District 12,10.8613975,106.6255926,Ba Diem Market,10.8494989952739,106.60220696164986,Flea Market
1107,District 12,10.8613975,106.6255926,Ma Maison Boutique Hotel,10.787818219041794,106.66574373825392,Hotel
1108,District 12,10.8613975,106.6255926,The Open Space,10.796959259639799,106.67482672012177,Coffee Shop
1109,District 12,10.8613975,106.6255926,Yeebo,10.795832619523585,106.67527372887068,Chinese Restaurant
1110,District 12,10.8613975,106.6255926,Café Trầm,10.79623611382757,106.67805619035896,Café
1111,District 12,10.8613975,106.6255926,The Coffee House,10.813313,106.66713,Café
1112,District 12,10.8613975,106.6255926,The Fig,10.797200181058795,106.67686913653975,Café
1113,District 12,10.8613975,106.6255926,Phở Hiền (Văn Hiến),10.8139,106.67925,Noodle House
1114,District 12,10.8613975,106.6255926,Cá viên chiên Đặng Văn Ngữ,10.791162323494161,106.66702169827157,Middle Eastern Restaurant
1115,District 12,10.8613975,106.6255926,AEON Mall Tân Phú,10.801800337865528,106.61845295028446,Shopping Mall
1116,District 12,10.8613975,106.6255926,Nhà Hàng Tano,10.859166548802758,106.61232610432539,Restaurant
1117,District 12,10.8613975,106.6255926,The Coffee House,10.797508,106.677602,Coffee Shop
1118,District 12,10.8613975,106.6255926,Bò Né Lệ Hồng,10.790545356548133,106.6703386520219,Steakhouse
1119,District 12,10.8613975,106.6255926,Starbucks Coffee Nguyễn Văn Trỗi,10.794735796458168,106.67704191922617,Coffee Shop
1120,District 12,10.8613975,106.6255926,Hoc Mon Market,10.888478475057257,106.59602485239026,Market
1121,District 12,10.8613975,106.6255926,Hoàng Ty,10.79536791394996,106.67242025675174,Vietnamese Restaurant
1122,District 12,10.8613975,106.6255926,Tan Binh Market,10.785832948939,106.65354757244862,Market
1123,District 12,10.8613975,106.6255926,Sườn cây nướng & beer,10.802166,106.683711,BBQ Joint
1124,District 12,10.8613975,106.6255926,Phở Hồng (phở khô Gia Lai),10.782088401088803,106.66194530390567,Vietnamese Restaurant
1125,District 12,10.8613975,106.6255926,Co.opmart Rạch Miễu,10.798694381830348,106.68900604128797,Supermarket
1126,District 12,10.8613975,106.6255926,Miền Đồng Thảo Café,10.79713655257265,106.67500261050537,Coffee Shop
1127,District 12,10.8613975,106.6255926,Lão Hạc,10.795708455812466,106.68513311362051,Vietnamese Restaurant
1128,District 12,10.8613975,106.6255926,Juliet's Garden,10.80640697479248,106.69640350341797,Coffee Shop
1129,District 12,10.8613975,106.6255926,California Fitness & Yoga Center - Cali Tower,10.801549125879527,106.68337106925195,Gym / Fitness Center
1130,District 12,10.8613975,106.6255926,Kim Long Restaurant,10.789293407810156,106.6793596261499,Vietnamese Restaurant
1131,District 12,10.8613975,106.6255926,Ramana Saigon Hotel Ho Chi Minh City,10.787508681978407,106.67757139836313,Hotel
1132,District 12,10.8613975,106.6255926,Golden Coffee,10.85557541156381,106.627494008706,Café
1133,District 12,10.8613975,106.6255926,Fuji cafe,10.806205749511719,106.62666320800781,Café
1134,District 12,10.8613975,106.6255926,Dau Thoi Gian Cafe,10.86135438642675,106.61044295083978,Café
1135,District 12,10.8613975,106.6255926,Bún Đậu Quang Gánh,10.788765532371073,106.678224411138,Vietnamese Restaurant
1136,District 12,10.8613975,106.6255926,Pepper Lunch AEON Mall Tân Phú,10.801432443189858,106.61808037917761,Japanese Restaurant
1137,District 12,10.8613975,106.6255926,RedDoor Intersection & Lounge,10.78945214262524,106.67676129175136,Diner
1138,District 12,10.8613975,106.6255926,Rin Rin Park,10.858872201127985,106.58516443140681,Park
1139,District 12,10.8613975,106.6255926,CGV Cinemas Celadon Tân Phú,10.80140868619435,106.61769600829767,Movie Theater
1140,District 12,10.8613975,106.6255926,Marukame Udon @ Aeon Mall,10.801494392158624,106.61813621396313,Udon Restaurant
1141,District 12,10.8613975,106.6255926,Lái Thiêu Market,10.904444880506567,106.69998323150482,Flea Market
1142,District 12,10.8613975,106.6255926,Nhà Hàng Đông Phương,10.835947552187404,106.62899507815503,Restaurant
1143,District 12,10.8613975,106.6255926,Handicapped Handicrafts,10.897590147021406,106.57383840890951,Arts & Crafts Store
1144,District 12,10.8613975,106.6255926,Co.opmart Hóc Môn,10.889391458062025,106.60659803031233,Supermarket
1145,District 12,10.8613975,106.6255926,Goku Raku Ramen AEON Mall Tân Phú,10.80130572841976,106.6180466554237,Ramen Restaurant
1146,District 12,10.8613975,106.6255926,Canh Dong Hoang,10.9051138291144,106.6143167199638,Restaurant
1147,District 12,10.8613975,106.6255926,King BBQ AEON Mall Tân Phú,10.801663694424011,106.61877768426787,Restaurant
1148,District 12,10.8613975,106.6255926,NIJYU MARU @ AEON Mall,10.801356311725991,106.61795455747689,Japanese Restaurant
1149,District 12,10.8613975,106.6255926,Lau De Tu Tri,10.795522852437855,106.62307180908994,Diner
1150,District 12,10.8613975,106.6255926,Quỳ Đà Lạt,10.78912899073196,106.67685985565186,Café
1151,District 12,10.8613975,106.6255926,Petite Note Cafe,10.788046646323998,106.67672266734758,Vietnamese Restaurant
1152,District 12,10.8613975,106.6255926,Bánh Cuốn Nhớ,10.788433720598379,106.6768073531695,Breakfast Spot
1153,District 12,10.8613975,106.6255926,Banh canh Trang Bang Phuong Dung,10.917638161407174,106.56402645977337,Vietnamese Restaurant
1154,Go Vap,10.84015,106.6710828,Du Miên Garden Coffee,10.831831641691412,106.6742433075623,Café
1155,Go Vap,10.84015,106.6710828,Sân Golf Tân Sơn Nhất,10.829959022120736,106.64997382819257,Golf Course
1156,Go Vap,10.84015,106.6710828,IBIS SAIGON AIRPORT Hotel,10.813343032199453,106.66615316263356,Hotel
1157,Go Vap,10.84015,106.6710828,Starbucks,10.813033535037803,106.66277021169662,Coffee Shop
1158,Go Vap,10.84015,106.6710828,Công viên Gia Định (Gia Dinh Park),10.812525059639839,106.67733192443848,Park
1159,Go Vap,10.84015,106.6710828,Hoa Viên Phổ Quang,10.803629967731892,106.66622775078679,Beer Garden
1160,Go Vap,10.84015,106.6710828,Lẩu Dê Đức Dưỡng,10.833790023622232,106.644277456607,Vietnamese Restaurant
